,label,yes_vote,no_vote,apache-jmeter-2.10,jfreechart-1.0.19,sql12,jruby-1.4.0,jEdit-4.2,hibernate-distribution-3.3.2.GA,columba-1.4-src,code_ensemble
5557,no,0,7,no,no,no,no,no,no,no,no
5558,no,0,7,no,no,no,no,no,no,no,no
5559,no,2,5,no,no,yes,no,yes,no,no,no
5560,no,0,7,no,no,no,no,no,no,no,no
5561,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5562,no,0,7,no,no,no,no,no,no,no,no
5563,no,0,7,no,no,no,no,no,no,no,no
5564,no,0,7,no,no,no,no,no,no,no,no
5565,yes,5,2,yes,no,yes,yes,no,yes,yes,yes
5566,no,0,7,no,no,no,no,no,no,no,no
5567,no,0,7,no,no,no,no,no,no,no,no
5568,yes,6,1,yes,yes,yes,no,yes,yes,yes,yes
5569,no,0,7,no,no,no,no,no,no,no,no
5570,no,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5571,no,0,7,no,no,no,no,no,no,no,no
5572,no,0,7,no,no,no,no,no,no,no,no
5573,no,0,7,no,no,no,no,no,no,no,no
5574,no,0,7,no,no,no,no,no,no,no,no
5575,no,0,7,no,no,no,no,no,no,no,no
5576,no,0,7,no,no,no,no,no,no,no,no
5577,no,0,7,no,no,no,no,no,no,no,no
5578,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5579,no,0,7,no,no,no,no,no,no,no,no
5580,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5581,no,0,7,no,no,no,no,no,no,no,no
5582,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5583,no,0,7,no,no,no,no,no,no,no,no
5584,no,0,7,no,no,no,no,no,no,no,no
5585,no,0,7,no,no,no,no,no,no,no,no
5586,no,0,7,no,no,no,no,no,no,no,no
5587,no,0,7,no,no,no,no,no,no,no,no
5588,no,0,7,no,no,no,no,no,no,no,no
5589,no,0,7,no,no,no,no,no,no,no,no
5590,no,0,7,no,no,no,no,no,no,no,no
5591,no,0,7,no,no,no,no,no,no,no,no
5592,no,2,5,no,yes,no,no,yes,no,no,no
5593,no,0,7,no,no,no,no,no,no,no,no
5594,no,0,7,no,no,no,no,no,no,no,no
5595,no,0,7,no,no,no,no,no,no,no,no
5596,no,0,7,no,no,no,no,no,no,no,no
5597,no,1,6,no,no,yes,no,no,no,no,no
5598,no,0,7,no,no,no,no,no,no,no,no
5599,no,0,7,no,no,no,no,no,no,no,no
5600,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5601,no,0,7,no,no,no,no,no,no,no,no
5602,no,0,7,no,no,no,no,no,no,no,no
5603,no,0,7,no,no,no,no,no,no,no,no
5604,no,0,7,no,no,no,no,no,no,no,no
5605,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5606,no,0,7,no,no,no,no,no,no,no,no
5607,no,0,7,no,no,no,no,no,no,no,no
5608,no,0,7,no,no,no,no,no,no,no,no
5609,no,0,7,no,no,no,no,no,no,no,no
5610,no,0,7,no,no,no,no,no,no,no,no
5611,no,0,7,no,no,no,no,no,no,no,no
5612,yes,6,1,yes,yes,yes,yes,no,yes,yes,yes
5613,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5614,no,0,7,no,no,no,no,no,no,no,no
5615,no,0,7,no,no,no,no,no,no,no,no
5616,no,0,7,no,no,no,no,no,no,no,no
5617,yes,6,1,yes,yes,yes,yes,yes,no,yes,yes
5618,no,0,7,no,no,no,no,no,no,no,no
5619,no,0,7,no,no,no,no,no,no,no,no
5620,no,0,7,no,no,no,no,no,no,no,no
5621,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5622,no,0,7,no,no,no,no,no,no,no,no
5623,no,0,7,no,no,no,no,no,no,no,no
5624,no,0,7,no,no,no,no,no,no,no,no
5625,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5626,no,0,7,no,no,no,no,no,no,no,no
5627,no,0,7,no,no,no,no,no,no,no,no
5628,no,0,7,no,no,no,no,no,no,no,no
5629,no,0,7,no,no,no,no,no,no,no,no
5630,no,0,7,no,no,no,no,no,no,no,no
5631,no,0,7,no,no,no,no,no,no,no,no
5632,no,0,7,no,no,no,no,no,no,no,no
5633,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5634,no,1,6,no,no,no,no,no,yes,no,no
5635,no,4,3,no,no,no,yes,yes,yes,yes,yes
5636,no,0,7,no,no,no,no,no,no,no,no
5637,no,0,7,no,no,no,no,no,no,no,no
5638,no,0,7,no,no,no,no,no,no,no,no
5639,no,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5640,no,0,7,no,no,no,no,no,no,no,no
5641,no,0,7,no,no,no,no,no,no,no,no
5642,no,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5643,no,0,7,no,no,no,no,no,no,no,no
5644,no,0,7,no,no,no,no,no,no,no,no
5645,no,0,7,no,no,no,no,no,no,no,no
5646,no,0,7,no,no,no,no,no,no,no,no
5647,no,0,7,no,no,no,no,no,no,no,no
5648,no,0,7,no,no,no,no,no,no,no,no
5649,no,0,7,no,no,no,no,no,no,no,no
5650,no,0,7,no,no,no,no,no,no,no,no
5651,no,1,6,no,no,no,no,yes,no,no,no
5652,no,0,7,no,no,no,no,no,no,no,no
5653,no,0,7,no,no,no,no,no,no,no,no
5654,no,0,7,no,no,no,no,no,no,no,no
5655,no,0,7,no,no,no,no,no,no,no,no
5656,no,0,7,no,no,no,no,no,no,no,no
5657,no,0,7,no,no,no,no,no,no,no,no
5658,no,0,7,no,no,no,no,no,no,no,no
5659,no,0,7,no,no,no,no,no,no,no,no
5660,no,1,6,no,no,no,no,no,yes,no,no
5661,no,0,7,no,no,no,no,no,no,no,no
5662,no,0,7,no,no,no,no,no,no,no,no
5663,no,0,7,no,no,no,no,no,no,no,no
5664,no,0,7,no,no,no,no,no,no,no,no
5665,no,0,7,no,no,no,no,no,no,no,no
5666,yes,1,6,no,no,no,no,yes,no,no,no
5667,no,0,7,no,no,no,no,no,no,no,no
5668,no,0,7,no,no,no,no,no,no,no,no
5669,no,0,7,no,no,no,no,no,no,no,no
5670,no,0,7,no,no,no,no,no,no,no,no
5671,yes,4,3,yes,no,yes,no,no,yes,yes,yes
5672,yes,1,6,no,no,no,no,no,no,yes,no
5673,no,0,7,no,no,no,no,no,no,no,no
5674,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5675,no,0,7,no,no,no,no,no,no,no,no
5676,no,1,6,no,no,yes,no,no,no,no,no
5677,no,0,7,no,no,no,no,no,no,no,no
5678,no,0,7,no,no,no,no,no,no,no,no
5679,no,0,7,no,no,no,no,no,no,no,no
5680,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5681,no,0,7,no,no,no,no,no,no,no,no
5682,no,0,7,no,no,no,no,no,no,no,no
5683,no,0,7,no,no,no,no,no,no,no,no
5684,no,0,7,no,no,no,no,no,no,no,no
5685,no,0,7,no,no,no,no,no,no,no,no
5686,no,0,7,no,no,no,no,no,no,no,no
5687,no,0,7,no,no,no,no,no,no,no,no
5688,no,0,7,no,no,no,no,no,no,no,no
5689,no,0,7,no,no,no,no,no,no,no,no
5690,no,0,7,no,no,no,no,no,no,no,no
5691,no,0,7,no,no,no,no,no,no,no,no
5692,no,0,7,no,no,no,no,no,no,no,no
5693,no,0,7,no,no,no,no,no,no,no,no
5694,no,0,7,no,no,no,no,no,no,no,no
5695,no,0,7,no,no,no,no,no,no,no,no
5696,no,0,7,no,no,no,no,no,no,no,no
5697,no,0,7,no,no,no,no,no,no,no,no
5698,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5699,no,0,7,no,no,no,no,no,no,no,no
5700,no,0,7,no,no,no,no,no,no,no,no
5701,no,0,7,no,no,no,no,no,no,no,no
5702,yes,0,7,no,no,no,no,no,no,no,no
5703,no,0,7,no,no,no,no,no,no,no,no
5704,no,0,7,no,no,no,no,no,no,no,no
5705,no,0,7,no,no,no,no,no,no,no,no
5706,no,0,7,no,no,no,no,no,no,no,no
5707,no,0,7,no,no,no,no,no,no,no,no
5708,no,0,7,no,no,no,no,no,no,no,no
5709,yes,5,2,yes,no,no,yes,yes,yes,yes,yes
5710,no,0,7,no,no,no,no,no,no,no,no
5711,no,0,7,no,no,no,no,no,no,no,no
5712,no,1,6,no,no,no,no,no,yes,no,no
5713,no,0,7,no,no,no,no,no,no,no,no
5714,no,0,7,no,no,no,no,no,no,no,no
5715,no,0,7,no,no,no,no,no,no,no,no
5716,no,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5717,no,0,7,no,no,no,no,no,no,no,no
5718,no,0,7,no,no,no,no,no,no,no,no
5719,no,0,7,no,no,no,no,no,no,no,no
5720,no,0,7,no,no,no,no,no,no,no,no
5721,no,0,7,no,no,no,no,no,no,no,no
5722,no,0,7,no,no,no,no,no,no,no,no
5723,no,0,7,no,no,no,no,no,no,no,no
5724,no,0,7,no,no,no,no,no,no,no,no
5725,no,0,7,no,no,no,no,no,no,no,no
5726,no,1,6,no,no,no,no,yes,no,no,no
5727,no,0,7,no,no,no,no,no,no,no,no
5728,no,0,7,no,no,no,no,no,no,no,no
5729,no,0,7,no,no,no,no,no,no,no,no
5730,yes,6,1,yes,yes,yes,yes,no,yes,yes,yes
5731,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5732,no,0,7,no,no,no,no,no,no,no,no
5733,no,0,7,no,no,no,no,no,no,no,no
5734,no,3,4,no,yes,no,yes,yes,no,no,no
5735,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5736,no,0,7,no,no,no,no,no,no,no,no
5737,no,0,7,no,no,no,no,no,no,no,no
5738,no,0,7,no,no,no,no,no,no,no,no
5739,no,0,7,no,no,no,no,no,no,no,no
5740,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5741,no,0,7,no,no,no,no,no,no,no,no
5742,no,0,7,no,no,no,no,no,no,no,no
5743,no,0,7,no,no,no,no,no,no,no,no
5744,no,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5745,no,0,7,no,no,no,no,no,no,no,no
5746,no,0,7,no,no,no,no,no,no,no,no
5747,no,0,7,no,no,no,no,no,no,no,no
5748,no,0,7,no,no,no,no,no,no,no,no
5749,no,0,7,no,no,no,no,no,no,no,no
5750,no,0,7,no,no,no,no,no,no,no,no
5751,no,0,7,no,no,no,no,no,no,no,no
5752,no,0,7,no,no,no,no,no,no,no,no
5753,no,0,7,no,no,no,no,no,no,no,no
5754,no,0,7,no,no,no,no,no,no,no,no
5755,no,0,7,no,no,no,no,no,no,no,no
5756,no,0,7,no,no,no,no,no,no,no,no
5757,yes,1,6,no,no,no,no,no,no,yes,no
5758,no,0,7,no,no,no,no,no,no,no,no
5759,no,0,7,no,no,no,no,no,no,no,no
5760,no,0,7,no,no,no,no,no,no,no,no
5761,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5762,no,1,6,no,no,no,no,no,yes,no,no
5763,no,0,7,no,no,no,no,no,no,no,no
5764,no,0,7,no,no,no,no,no,no,no,no
5765,no,0,7,no,no,no,no,no,no,no,no
5766,no,0,7,no,no,no,no,no,no,no,no
5767,no,0,7,no,no,no,no,no,no,no,no
5768,no,0,7,no,no,no,no,no,no,no,no
5769,no,0,7,no,no,no,no,no,no,no,no
5770,no,0,7,no,no,no,no,no,no,no,no
5771,yes,6,1,yes,yes,no,yes,yes,yes,yes,yes
5772,no,1,6,no,no,no,no,no,yes,no,no
5773,no,0,7,no,no,no,no,no,no,no,no
5774,no,0,7,no,no,no,no,no,no,no,no
5775,no,0,7,no,no,no,no,no,no,no,no
5776,no,0,7,no,no,no,no,no,no,no,no
5777,yes,1,6,no,no,no,no,no,no,yes,no
5778,no,0,7,no,no,no,no,no,no,no,no
5779,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5780,no,1,6,no,no,yes,no,no,no,no,no
5781,no,0,7,no,no,no,no,no,no,no,no
5782,no,0,7,no,no,no,no,no,no,no,no
5783,no,0,7,no,no,no,no,no,no,no,no
5784,no,0,7,no,no,no,no,no,no,no,no
5785,no,0,7,no,no,no,no,no,no,no,no
5786,no,0,7,no,no,no,no,no,no,no,no
5787,no,0,7,no,no,no,no,no,no,no,no
5788,no,0,7,no,no,no,no,no,no,no,no
5789,no,0,7,no,no,no,no,no,no,no,no
5790,no,0,7,no,no,no,no,no,no,no,no
5791,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5792,yes,1,6,no,no,no,no,no,no,yes,no
5793,no,0,7,no,no,no,no,no,no,no,no
5794,no,1,6,no,yes,no,no,no,no,no,no
5795,no,0,7,no,no,no,no,no,no,no,no
5796,no,0,7,no,no,no,no,no,no,no,no
5797,no,0,7,no,no,no,no,no,no,no,no
5798,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5799,no,0,7,no,no,no,no,no,no,no,no
5800,no,0,7,no,no,no,no,no,no,no,no
5801,no,0,7,no,no,no,no,no,no,no,no
5802,no,0,7,no,no,no,no,no,no,no,no
5803,no,0,7,no,no,no,no,no,no,no,no
5804,no,0,7,no,no,no,no,no,no,no,no
5805,no,0,7,no,no,no,no,no,no,no,no
5806,no,0,7,no,no,no,no,no,no,no,no
5807,no,0,7,no,no,no,no,no,no,no,no
5808,no,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5809,no,0,7,no,no,no,no,no,no,no,no
5810,no,0,7,no,no,no,no,no,no,no,no
5811,no,0,7,no,no,no,no,no,no,no,no
5812,no,5,2,yes,yes,no,yes,yes,no,yes,yes
5813,no,0,7,no,no,no,no,no,no,no,no
5814,no,0,7,no,no,no,no,no,no,no,no
5815,no,0,7,no,no,no,no,no,no,no,no
5816,no,0,7,no,no,no,no,no,no,no,no
5817,no,0,7,no,no,no,no,no,no,no,no
5818,no,0,7,no,no,no,no,no,no,no,no
5819,yes,0,7,no,no,no,no,no,no,no,no
5820,no,0,7,no,no,no,no,no,no,no,no
5821,no,0,7,no,no,no,no,no,no,no,no
5822,no,0,7,no,no,no,no,no,no,no,no
5823,no,0,7,no,no,no,no,no,no,no,no
5824,no,0,7,no,no,no,no,no,no,no,no
5825,no,0,7,no,no,no,no,no,no,no,no
5826,no,0,7,no,no,no,no,no,no,no,no
5827,no,0,7,no,no,no,no,no,no,no,no
5828,no,0,7,no,no,no,no,no,no,no,no
5829,no,0,7,no,no,no,no,no,no,no,no
5830,yes,6,1,yes,no,yes,yes,yes,yes,yes,yes
5831,no,0,7,no,no,no,no,no,no,no,no
5832,no,0,7,no,no,no,no,no,no,no,no
5833,no,0,7,no,no,no,no,no,no,no,no
5834,no,0,7,no,no,no,no,no,no,no,no
5835,no,1,6,no,no,no,no,yes,no,no,no
5836,no,0,7,no,no,no,no,no,no,no,no
5837,no,0,7,no,no,no,no,no,no,no,no
5838,no,0,7,no,no,no,no,no,no,no,no
5839,no,0,7,no,no,no,no,no,no,no,no
5840,no,0,7,no,no,no,no,no,no,no,no
5841,no,0,7,no,no,no,no,no,no,no,no
5842,no,0,7,no,no,no,no,no,no,no,no
5843,no,0,7,no,no,no,no,no,no,no,no
5844,no,0,7,no,no,no,no,no,no,no,no
5845,no,1,6,no,no,no,no,no,yes,no,no
5846,no,0,7,no,no,no,no,no,no,no,no
5847,no,0,7,no,no,no,no,no,no,no,no
5848,no,0,7,no,no,no,no,no,no,no,no
5849,no,0,7,no,no,no,no,no,no,no,no
5850,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5851,no,0,7,no,no,no,no,no,no,no,no
5852,no,0,7,no,no,no,no,no,no,no,no
5853,no,0,7,no,no,no,no,no,no,no,no
5854,no,0,7,no,no,no,no,no,no,no,no
5855,no,0,7,no,no,no,no,no,no,no,no
5856,no,0,7,no,no,no,no,no,no,no,no
5857,no,0,7,no,no,no,no,no,no,no,no
5858,yes,6,1,yes,yes,yes,no,yes,yes,yes,yes
5859,no,0,7,no,no,no,no,no,no,no,no
5860,no,0,7,no,no,no,no,no,no,no,no
5861,no,0,7,no,no,no,no,no,no,no,no
5862,no,0,7,no,no,no,no,no,no,no,no
5863,no,1,6,no,no,yes,no,no,no,no,no
5864,no,0,7,no,no,no,no,no,no,no,no
5865,no,0,7,no,no,no,no,no,no,no,no
5866,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5867,no,0,7,no,no,no,no,no,no,no,no
5868,no,0,7,no,no,no,no,no,no,no,no
5869,no,0,7,no,no,no,no,no,no,no,no
5870,no,0,7,no,no,no,no,no,no,no,no
5871,no,1,6,no,yes,no,no,no,no,no,no
5872,yes,5,2,yes,yes,yes,yes,no,yes,no,yes
5873,no,0,7,no,no,no,no,no,no,no,no
5874,no,0,7,no,no,no,no,no,no,no,no
5875,no,0,7,no,no,no,no,no,no,no,no
5876,no,0,7,no,no,no,no,no,no,no,no
5877,yes,4,3,no,yes,yes,yes,no,no,yes,yes
5878,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5879,no,0,7,no,no,no,no,no,no,no,no
5880,no,0,7,no,no,no,no,no,no,no,no
5881,no,0,7,no,no,no,no,no,no,no,no
5882,yes,6,1,yes,yes,yes,yes,no,yes,yes,yes
5883,no,0,7,no,no,no,no,no,no,no,no
5884,no,3,4,no,no,yes,no,yes,yes,no,no
5885,no,0,7,no,no,no,no,no,no,no,no
5886,no,0,7,no,no,no,no,no,no,no,no
5887,no,0,7,no,no,no,no,no,no,no,no
5888,no,1,6,no,no,no,no,yes,no,no,no
5889,no,0,7,no,no,no,no,no,no,no,no
5890,no,0,7,no,no,no,no,no,no,no,no
5891,no,0,7,no,no,no,no,no,no,no,no
5892,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5893,no,0,7,no,no,no,no,no,no,no,no
5894,no,0,7,no,no,no,no,no,no,no,no
5895,no,0,7,no,no,no,no,no,no,no,no
5896,no,0,7,no,no,no,no,no,no,no,no
5897,no,0,7,no,no,no,no,no,no,no,no
5898,no,0,7,no,no,no,no,no,no,no,no
5899,no,0,7,no,no,no,no,no,no,no,no
5900,yes,5,2,yes,yes,yes,yes,no,no,yes,yes
5901,no,1,6,no,no,no,no,yes,no,no,no
5902,no,1,6,no,yes,no,no,no,no,no,no
5903,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5904,no,0,7,no,no,no,no,no,no,no,no
5905,no,0,7,no,no,no,no,no,no,no,no
5906,no,0,7,no,no,no,no,no,no,no,no
5907,no,0,7,no,no,no,no,no,no,no,no
5908,no,0,7,no,no,no,no,no,no,no,no
5909,no,0,7,no,no,no,no,no,no,no,no
5910,no,0,7,no,no,no,no,no,no,no,no
5911,no,0,7,no,no,no,no,no,no,no,no
5912,no,1,6,no,no,no,no,yes,no,no,no
5913,no,0,7,no,no,no,no,no,no,no,no
5914,no,0,7,no,no,no,no,no,no,no,no
5915,no,0,7,no,no,no,no,no,no,no,no
5916,no,0,7,no,no,no,no,no,no,no,no
5917,no,0,7,no,no,no,no,no,no,no,no
5918,no,0,7,no,no,no,no,no,no,no,no
5919,no,0,7,no,no,no,no,no,no,no,no
5920,no,0,7,no,no,no,no,no,no,no,no
5921,no,0,7,no,no,no,no,no,no,no,no
5922,no,1,6,no,no,no,no,yes,no,no,no
5923,no,0,7,no,no,no,no,no,no,no,no
5924,no,0,7,no,no,no,no,no,no,no,no
5925,no,0,7,no,no,no,no,no,no,no,no
5926,yes,1,6,no,no,no,no,yes,no,no,no
5927,no,0,7,no,no,no,no,no,no,no,no
5928,no,0,7,no,no,no,no,no,no,no,no
5929,no,0,7,no,no,no,no,no,no,no,no
5930,no,0,7,no,no,no,no,no,no,no,no
5931,no,0,7,no,no,no,no,no,no,no,no
5932,no,0,7,no,no,no,no,no,no,no,no
5933,no,0,7,no,no,no,no,no,no,no,no
5934,no,1,6,no,no,yes,no,no,no,no,no
5935,no,0,7,no,no,no,no,no,no,no,no
5936,no,0,7,no,no,no,no,no,no,no,no
5937,no,1,6,no,yes,no,no,no,no,no,no
5938,no,0,7,no,no,no,no,no,no,no,no
5939,no,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5940,no,0,7,no,no,no,no,no,no,no,no
5941,yes,6,1,yes,yes,yes,yes,no,yes,yes,yes
5942,no,0,7,no,no,no,no,no,no,no,no
5943,yes,0,7,no,no,no,no,no,no,no,no
5944,no,0,7,no,no,no,no,no,no,no,no
5945,no,0,7,no,no,no,no,no,no,no,no
5946,yes,6,1,no,yes,yes,yes,yes,yes,yes,yes
5947,no,0,7,no,no,no,no,no,no,no,no
5948,no,6,1,no,yes,yes,yes,yes,yes,yes,yes
5949,no,0,7,no,no,no,no,no,no,no,no
5950,no,0,7,no,no,no,no,no,no,no,no
5951,no,1,6,no,no,no,no,no,yes,no,no
5952,no,1,6,yes,no,no,no,no,no,no,no
5953,no,0,7,no,no,no,no,no,no,no,no
5954,no,1,6,yes,no,no,no,no,no,no,no
5955,no,1,6,no,no,no,no,yes,no,no,no
5956,no,1,6,no,no,no,no,yes,no,no,no
5957,no,0,7,no,no,no,no,no,no,no,no
5958,no,0,7,no,no,no,no,no,no,no,no
5959,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5960,yes,6,1,yes,yes,yes,yes,no,yes,yes,yes
5961,yes,6,1,yes,yes,yes,yes,no,yes,yes,yes
5962,no,0,7,no,no,no,no,no,no,no,no
5963,no,0,7,no,no,no,no,no,no,no,no
5964,no,0,7,no,no,no,no,no,no,no,no
5965,no,0,7,no,no,no,no,no,no,no,no
5966,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5967,no,0,7,no,no,no,no,no,no,no,no
5968,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
5969,yes,6,1,yes,yes,yes,no,yes,yes,yes,yes
5970,no,0,7,no,no,no,no,no,no,no,no
5971,no,0,7,no,no,no,no,no,no,no,no
5972,no,0,7,no,no,no,no,no,no,no,no
5973,no,0,7,no,no,no,no,no,no,no,no
5974,no,0,7,no,no,no,no,no,no,no,no
5975,no,0,7,no,no,no,no,no,no,no,no
5976,no,0,7,no,no,no,no,no,no,no,no
5977,no,0,7,no,no,no,no,no,no,no,no
5978,no,0,7,no,no,no,no,no,no,no,no
5979,no,0,7,no,no,no,no,no,no,no,no
5980,no,0,7,no,no,no,no,no,no,no,no
5981,no,0,7,no,no,no,no,no,no,no,no
5982,yes,6,1,yes,yes,no,yes,yes,yes,yes,yes
5983,no,0,7,no,no,no,no,no,no,no,no
5984,no,0,7,no,no,no,no,no,no,no,no
5985,yes,1,6,no,no,no,no,no,no,yes,no
5986,yes,6,1,yes,yes,yes,no,yes,yes,yes,yes
5987,no,0,7,no,no,no,no,no,no,no,no
5988,no,0,7,no,no,no,no,no,no,no,no
5989,no,0,7,no,no,no,no,no,no,no,no
5990,no,0,7,no,no,no,no,no,no,no,no
5991,no,0,7,no,no,no,no,no,no,no,no
5992,no,0,7,no,no,no,no,no,no,no,no
5993,no,0,7,no,no,no,no,no,no,no,no
5994,no,0,7,no,no,no,no,no,no,no,no
5995,no,0,7,no,no,no,no,no,no,no,no
5996,no,0,7,no,no,no,no,no,no,no,no
5997,no,0,7,no,no,no,no,no,no,no,no
5998,no,0,7,no,no,no,no,no,no,no,no
5999,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
6000,no,0,7,no,no,no,no,no,no,no,no
6001,no,0,7,no,no,no,no,no,no,no,no
6002,no,0,7,no,no,no,no,no,no,no,no
6003,no,0,7,no,no,no,no,no,no,no,no
6004,no,0,7,no,no,no,no,no,no,no,no
6005,no,0,7,no,no,no,no,no,no,no,no
6006,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
6007,no,0,7,no,no,no,no,no,no,no,no
6008,no,0,7,no,no,no,no,no,no,no,no
6009,no,0,7,no,no,no,no,no,no,no,no
6010,no,0,7,no,no,no,no,no,no,no,no
6011,no,0,7,no,no,no,no,no,no,no,no
6012,yes,6,1,yes,yes,yes,yes,no,yes,yes,yes
6013,no,0,7,no,no,no,no,no,no,no,no
6014,no,0,7,no,no,no,no,no,no,no,no
6015,no,0,7,no,no,no,no,no,no,no,no
6016,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
6017,no,0,7,no,no,no,no,no,no,no,no
6018,no,0,7,no,no,no,no,no,no,no,no
6019,no,0,7,no,no,no,no,no,no,no,no
6020,no,0,7,no,no,no,no,no,no,no,no
6021,no,0,7,no,no,no,no,no,no,no,no
6022,no,0,7,no,no,no,no,no,no,no,no
6023,no,0,7,no,no,no,no,no,no,no,no
6024,no,0,7,no,no,no,no,no,no,no,no
6025,no,0,7,no,no,no,no,no,no,no,no
6026,no,0,7,no,no,no,no,no,no,no,no
6027,yes,1,6,no,no,no,no,yes,no,no,no
6028,no,0,7,no,no,no,no,no,no,no,no
6029,yes,6,1,yes,yes,yes,yes,no,yes,yes,yes
6030,no,0,7,no,no,no,no,no,no,no,no
6031,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
6032,no,0,7,no,no,no,no,no,no,no,no
6033,no,0,7,no,no,no,no,no,no,no,no
6034,no,0,7,no,no,no,no,no,no,no,no
6035,no,0,7,no,no,no,no,no,no,no,no
6036,no,0,7,no,no,no,no,no,no,no,no
6037,no,0,7,no,no,no,no,no,no,no,no
6038,no,0,7,no,no,no,no,no,no,no,no
6039,no,0,7,no,no,no,no,no,no,no,no
6040,no,0,7,no,no,no,no,no,no,no,no
6041,no,0,7,no,no,no,no,no,no,no,no
6042,no,0,7,no,no,no,no,no,no,no,no
6043,no,0,7,no,no,no,no,no,no,no,no
6044,no,0,7,no,no,no,no,no,no,no,no
6045,no,0,7,no,no,no,no,no,no,no,no
6046,no,0,7,no,no,no,no,no,no,no,no
6047,yes,6,1,yes,yes,yes,yes,no,yes,yes,yes
6048,no,0,7,no,no,no,no,no,no,no,no
6049,no,0,7,no,no,no,no,no,no,no,no
6050,no,0,7,no,no,no,no,no,no,no,no
6051,no,0,7,no,no,no,no,no,no,no,no
6052,no,0,7,no,no,no,no,no,no,no,no
6053,no,0,7,no,no,no,no,no,no,no,no
6054,no,0,7,no,no,no,no,no,no,no,no
6055,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
6056,no,0,7,no,no,no,no,no,no,no,no
6057,no,0,7,no,no,no,no,no,no,no,no
6058,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
6059,no,0,7,no,no,no,no,no,no,no,no
6060,no,0,7,no,no,no,no,no,no,no,no
6061,no,0,7,no,no,no,no,no,no,no,no
6062,no,0,7,no,no,no,no,no,no,no,no
6063,no,7,0,yes,yes,yes,yes,yes,yes,yes,yes
6064,no,1,6,no,no,no,no,yes,no,no,no
6065,no,0,7,no,no,no,no,no,no,no,no
6066,no,1,6,no,no,no,no,yes,no,no,no
6067,no,0,7,no,no,no,no,no,no,no,no
6068,no,0,7,no,no,no,no,no,no,no,no
6069,no,0,7,no,no,no,no,no,no,no,no
6070,yes,7,0,yes,yes,yes,yes,yes,yes,yes,yes
6071,no,0,7,no,no,no,no,no,no,no,no
6072,yes,6,1,yes,yes,yes,yes,no,yes,yes,yes
6073,no,0,7,no,no,no,no,no,no,no,no
6074,no,0,7,no,no,no,no,no,no,no,no
6075,no,0,7,no,no,no,no,no,no,no,no
6076,no,0,7,no,no,no,no,no,no,no,no
6077,no,0,7,no,no,no,no,no,no,no,no
6078,no,1,6,no,no,no,yes,no,no,no,no
6079,no,0,7,no,no,no,no,no,no,no,no
6080,yes,6,1,yes,yes,yes,yes,yes,yes,no,yes
6081,no,0,7,no,no,no,no,no,no,no,no
6082,no,0,7,no,no,no,no,no,no,no,no
6083,no,1,6,no,no,no,yes,no,no,no,no
6084,yes,6,1,yes,no,yes,yes,yes,yes,yes,yes
6085,no,0,7,no,no,no,no,no,no,no,no
